Ma,Re_L,alpha_L,c_i,c_r,family
3,684.009404,0.148966,1.67858538e-03,4.31043750e-01,TS
3,769.478474,0.148966,1.58163652e-03,4.30758828e-01,TS
3,865.627167,0.148966,1.46175368e-03,4.30556512e-01,TS
3,973.789933,0.148966,1.34555557e-03,4.30431640e-01,TS
3,1095.467968,0.148966,1.25463786e-03,4.30369898e-01,TS
3,1232.350046,0.148966,1.20209937e-03,4.30351429e-01,TS
3,1386.335959,0.148966,1.19160641e-03,4.30355450e-01,TS
3,1559.562883,0.148966,1.21886890e-03,4.30364211e-01,TS
3,1754.435043,0.148966,1.27447681e-03,4.30365296e-01,TS
3,1973.657075,0.148966,1.34694466e-03,4.30352203e-01,TS
3,2220.271572,0.148966,1.42523974e-03,4.30323662e-01,TS
3,2497.701306,0.148966,1.50051695e-03,4.30282233e-01,TS
3,2809.796735,0.148966,1.56701882e-03,4.30232594e-01,TS
3,3160.889444,0.148966,1.62218257e-03,4.30179843e-01,TS
3,3555.852262,0.148966,1.66606739e-03,4.30128123e-01,TS
3,4000.166894,0.148966,1.87344196e-03,1.94531976e-01,TS
3,4500.000000,0.148966,2.03043221e-03,1.94121029e-01,TS
3,300.000000,0.156552,-6.07448349e-03,2.29040108e-01,TS
3,337.485919,0.156552,-5.42833546e-03,2.28856706e-01,TS
3,379.655818,0.156552,-4.82699327e-03,2.28678581e-01,TS
3,427.094976,0.156552,-4.26429059e-03,2.28505092e-01,TS
3,480.461801,0.156552,1.05863107e-03,4.49705090e-01,TS
3,540.496975,0.156552,1.08450403e-03,4.49338218e-01,TS
3,608.033727,0.156552,1.05176751e-03,4.49036929e-01,TS
3,684.009404,0.156552,9.83659639e-04,4.48809691e-01,TS
3,769.478474,0.156552,9.05117310e-04,4.48655976e-01,TS
3,865.627167,0.156552,8.38388135e-04,4.48566264e-01,TS
3,973.789933,0.156552,7.99257121e-04,4.48524441e-01,TS
3,1095.467968,0.156552,7.95194543e-04,4.48511695e-01,TS
3,1232.350046,0.156552,8.25777318e-04,4.48510447e-01,TS
3,1386.335959,0.156552,8.84748453e-04,4.48507112e-01,TS
3,1559.562883,0.156552,9.62693220e-04,4.48493317e-01,TS
3,1754.435043,0.156552,1.04952563e-03,4.48465786e-01,TS
3,1973.657075,0.156552,1.18770023e-03,2.25820546e-01,TS
3,2220.271572,0.156552,1.46536811e-03,2.25477753e-01,TS
3,2497.701306,0.156552,1.69547355e-03,2.25105267e-01,TS
3,2809.796735,0.156552,1.86693851e-03,2.24708340e-01,TS
3,3160.889444,0.156552,1.96943427e-03,2.24296656e-01,TS
3,3555.852262,0.156552,1.99533145e-03,2.23884621e-01,TS
3,4000.166894,0.156552,1.94206014e-03,2.23490804e-01,TS
3,4500.000000,0.156552,1.81450554e-03,2.23136156e-01,TS
3,300.000000,0.164138,-5.08075426e-03,2.56264744e-01,TS
3,337.485919,0.164138,-4.46080837e-03,2.56096002e-01,TS
3,379.655818,0.164138,-3.87962479e-03,2.55928594e-01,TS
3,427.094976,0.164138,-3.33169885e-03,2.55761059e-01,TS
3,480.461801,0.164138,-2.81223193e-03,2.55591566e-01,TS
3,540.496975,0.164138,-2.31712599e-03,2.55417908e-01,TS
3,608.033727,0.164138,-1.84302534e-03,2.55237504e-01,TS
3,684.009404,0.164138,-1.38741607e-03,2.55047407e-01,TS
3,769.478474,0.164138,-9.48788393e-04,2.54844334e-01,TS
3,865.627167,0.164138,-5.26858205e-04,2.54624736e-01,TS
3,973.789933,0.164138,-1.22829976e-04,2.54384940e-01,TS
3,1095.467968,0.164138,2.60335574e-04,2.54121418e-01,TS
3,1232.350046,0.164138,6.17709381e-04,2.53831225e-01,TS
3,1386.335959,0.164138,9.42325703e-04,2.53512642e-01,TS
3,1559.562883,0.164138,1.22537256e-03,2.53166014e-01,TS
3,1754.435043,0.164138,1.45677156e-03,2.52794689e-01,TS
3,1973.657075,0.164138,1.62626411e-03,2.52405895e-01,TS
3,2220.271572,0.164138,1.72505943e-03,2.52011292e-01,TS
3,2497.701306,0.164138,1.74797200e-03,2.51626827e-01,TS
3,2809.796735,0.164138,1.69576414e-03,2.51271535e-01,TS
3,3160.889444,0.164138,1.57710425e-03,2.50964979e-01,TS
3,3555.852262,0.164138,1.40921736e-03,2.50723393e-01,TS
3,4000.166894,0.164138,1.21621220e-03,2.50555342e-01,TS
3,4500.000000,0.164138,1.02470731e-03,2.50458587e-01,TS
3,300.000000,0.171724,-4.29287024e-03,2.81115853e-01,TS
3,337.485919,0.171724,-3.68929895e-03,2.80946090e-01,TS
3,379.655818,0.171724,-3.12104587e-03,2.80772628e-01,TS
3,427.094976,0.171724,-2.58360057e-03,2.80593156e-01,TS
3,480.461801,0.171724,-2.07337841e-03,2.80404962e-01,TS
3,540.496975,0.171724,-1.58780846e-03,2.80204964e-01,TS
3,608.033727,0.171724,-1.12548760e-03,2.79989794e-01,TS
3,684.009404,0.171724,-6.86397493e-04,2.79755951e-01,TS
3,769.478474,0.171724,-2.72159138e-04,2.79500078e-01,TS
3,865.627167,0.171724,1.13731092e-04,2.79219375e-01,TS
3,973.789933,0.171724,4.65777771e-04,2.78912200e-01,TS
3,1095.467968,0.171724,7.76597932e-04,2.78578828e-01,TS
3,1232.350046,0.171724,1.03740837e-03,2.78222332e-01,TS
3,1386.335959,0.171724,1.23901202e-03,2.77849408e-01,TS
3,1559.562883,0.171724,1.37334154e-03,2.77470917e-01,TS
3,1754.435043,0.171724,1.43548368e-03,2.77101768e-01,TS
3,1973.657075,0.171724,1.42589114e-03,2.76759801e-01,TS
3,2220.271572,0.171724,1.35219929e-03,2.76463381e-01,TS
3,2497.701306,0.171724,1.22979093e-03,2.76227842e-01,TS
3,2809.796735,0.171724,1.08024834e-03,2.76061559e-01,TS
3,3160.889444,0.171724,9.27462526e-04,2.75963162e-01,TS
3,3555.852262,0.171724,7.92455398e-04,2.75921477e-01,TS
3,4000.166894,0.171724,6.89053243e-04,2.75918577e-01,TS
3,4500.000000,0.171724,6.22241025e-04,2.75934597e-01,TS
3,300.000000,0.179310,-3.66582871e-03,3.03815393e-01,TS
3,337.485919,0.179310,-3.07657922e-03,3.03632300e-01,TS
3,379.655818,0.179310,-2.52207525e-03,3.03439987e-01,TS
3,427.094976,0.179310,-1.99929075e-03,3.03235499e-01,TS
3,480.461801,0.179310,-1.50650133e-03,3.03015622e-01,TS
3,540.496975,0.179310,-1.04346200e-03,3.02777074e-01,TS
3,608.033727,0.179310,-6.11607825e-04,3.02516837e-01,TS
3,684.009404,0.179310,-2.14218504e-04,3.02232651e-01,TS
3,769.478474,0.179310,1.43551377e-04,3.01923686e-01,TS
3,865.627167,0.179310,4.54908217e-04,3.01591351e-01,TS
3,973.789933,0.179310,7.12064745e-04,3.01240136e-01,TS
3,1095.467968,0.179310,9.07403765e-04,3.00878285e-01,TS
3,1232.350046,0.179310,1.03516692e-03,3.00518018e-01,TS
3,1386.335959,0.179310,1.09348934e-03,3.00174936e-01,TS
3,1559.562883,0.179310,1.08634006e-03,2.99866328e-01,TS
3,1754.435043,0.179310,1.02465565e-03,2.99608303e-01,TS
3,1973.657075,0.179310,9.25844643e-04,2.99412233e-01,TS
3,2220.271572,0.179310,8.11177936e-04,2.99281598e-01,TS
3,2497.701306,0.179310,7.01511841e-04,2.99210712e-01,TS
3,2809.796735,0.179310,6.12885724e-04,2.99186168e-01,TS
3,3160.889444,0.179310,5.53829091e-04,2.99190512e-01,TS
3,3555.852262,0.179310,5.25245832e-04,2.99206445e-01,TS
3,4000.166894,0.179310,5.22326622e-04,2.99219959e-01,TS
3,4500.000000,0.179310,5.37240201e-04,2.99221795e-01,TS
3,300.000000,0.186897,-3.17517680e-03,3.24579100e-01,TS
3,337.485919,0.186897,-2.60360155e-03,3.24374349e-01,TS
3,379.655818,0.186897,-2.06924808e-03,3.24155283e-01,TS
3,427.094976,0.186897,-1.57110154e-03,3.23918906e-01,TS
3,480.461801,0.186897,-1.10984422e-03,3.23662478e-01,TS
3,540.496975,0.186897,-6.87961038e-04,3.23384002e-01,TS
3,608.033727,0.186897,-3.09708198e-04,3.23082884e-01,TS
3,684.009404,0.186897,1.91760503e-05,3.22760733e-01,TS
3,769.478474,0.186897,2.92149075e-04,3.22422168e-01,TS
3,865.627167,0.186897,5.03024366e-04,3.22075419e-01,TS
3,973.789933,0.186897,6.47601082e-04,3.21732431e-01,TS
3,1095.467968,0.186897,7.25553646e-04,3.21408119e-01,TS
3,1232.350046,0.186897,7.42112093e-04,3.21118558e-01,TS
3,1386.335959,0.186897,7.08830768e-04,3.20878141e-01,TS
3,1559.562883,0.186897,6.42735800e-04,3.20696325e-01,TS
3,1754.435043,0.186897,5.63591894e-04,3.20575037e-01,TS
3,1973.657075,0.186897,4.89936529e-04,3.20508007e-01,TS
3,2220.271572,0.186897,4.35365012e-04,3.20482494e-01,TS
3,2497.701306,0.186897,4.06540365e-04,3.20482702e-01,TS
3,2809.796735,0.186897,4.03425998e-04,3.20493381e-01,TS
3,3160.889444,0.186897,4.21118330e-04,3.20502374e-01,TS
3,3555.852262,0.186897,4.52222675e-04,3.20501722e-01,TS
3,4000.166894,0.186897,4.88982664e-04,3.20487603e-01,TS
3,4500.000000,0.186897,5.24833816e-04,3.20459590e-01,TS
3,300.000000,0.194483,-2.80624915e-03,3.43609323e-01,TS
3,337.485919,0.194483,-2.25910251e-03,3.43379051e-01,TS
3,379.655818,0.194483,-1.75456155e-03,3.43131039e-01,TS
3,427.094976,0.194483,-1.29382944e-03,3.42863352e-01,TS
3,480.461801,0.194483,-8.79863501e-04,3.42575246e-01,TS
3,540.496975,0.194483,-5.17105537e-04,3.42267901e-01,TS
3,608.033727,0.194483,-2.10863208e-04,3.41945185e-01,TS
3,684.009404,0.194483,3.37449387e-05,3.41614275e-01,TS
3,769.478474,0.194483,2.13273108e-04,3.41285816e-01,TS
3,865.627167,0.194483,3.27676746e-04,3.40973325e-01,TS
3,973.789933,0.194483,3.81865067e-04,3.40691588e-01,TS
3,1095.467968,0.194483,3.86446400e-04,3.40454107e-01,TS
3,1232.350046,0.194483,3.57030584e-04,3.40270127e-01,TS
3,1386.335959,0.194483,3.11851065e-04,3.40142222e-01,TS
3,1559.562883,0.194483,2.68255269e-04,3.40065555e-01,TS
3,1754.435043,0.194483,2.39336004e-04,3.40029256e-01,TS
3,1973.657075,0.194483,2.32000644e-04,3.40019353e-01,TS
3,2220.271572,0.194483,2.46980890e-04,3.40021987e-01,TS
3,2497.701306,0.194483,2.80322851e-04,3.40025799e-01,TS
3,2809.796735,0.194483,3.25467787e-04,3.40023066e-01,TS
3,3160.889444,0.194483,3.75206375e-04,3.40009783e-01,TS
3,3555.852262,0.194483,4.23170509e-04,3.39985071e-01,TS
3,4000.166894,0.194483,4.64790130e-04,3.39950259e-01,TS
3,4500.000000,0.194483,4.97731011e-04,3.39907845e-01,TS
3,300.000000,0.202069,-2.54824438e-03,3.61091972e-01,TS
3,337.485919,0.202069,-2.03374458e-03,3.60837150e-01,TS
3,379.655818,0.202069,-1.56929890e-03,3.60564201e-01,TS
3,427.094976,0.202069,-1.15778036e-03,3.60273579e-01,TS
3,480.461801,0.202069,-8.03170476e-04,3.59967977e-01,TS
3,540.496975,0.202069,-5.09680543e-04,3.59652965e-01,TS
3,608.033727,0.202069,-2.80461901e-04,3.59337304e-01,TS
3,684.009404,0.202069,-1.16031098e-04,3.59032643e-01,TS
3,769.478474,0.202069,-1.27449943e-05,3.58752340e-01,TS
3,865.627167,0.202069,3.81340042e-05,3.58509354e-01,TS
3,973.789933,0.202069,5.01856727e-05,3.58313575e-01,TS
3,1095.467968,0.202069,4.00651925e-05,3.58169403e-01,TS
3,1232.350046,0.202069,2.45280893e-05,3.58074566e-01,TS
3,1386.335959,0.202069,1.72457929e-05,3.58020812e-01,TS
3,1559.562883,0.202069,2.66159438e-05,3.57996196e-01,TS
3,1754.435043,0.202069,5.52430332e-05,3.57987981e-01,TS
3,1973.657075,0.202069,1.00910387e-04,3.57985059e-01,TS
3,2220.271572,0.202069,1.58331429e-04,3.57979335e-01,TS
3,2497.701306,0.202069,2.20979206e-04,3.57966093e-01,TS
3,2809.796735,0.202069,2.82593470e-04,3.57943647e-01,TS
3,3160.889444,0.202069,3.99141466e-04,1.81025730e-01,TS
3,3555.852262,0.202069,5.60881079e-04,1.80796816e-01,TS
3,4000.166894,0.202069,6.88553613e-04,1.80544142e-01,TS
3,4500.000000,0.202069,7.75269865e-04,1.80271712e-01,TS
3,300.000000,0.209655,-2.39083905e-03,3.77195679e-01,TS
3,337.485919,0.209655,-1.91652984e-03,3.76922041e-01,TS
3,379.655818,0.209655,-1.50011589e-03,3.76633839e-01,TS
3,427.094976,0.209655,-1.14471269e-03,3.76334852e-01,TS
3,480.461801,0.209655,-8.53151293e-04,3.76031684e-01,TS
3,540.496975,0.209655,-6.26599141e-04,3.75733783e-01,TS
3,608.033727,0.209655,-4.63064527e-04,3.75452761e-01,TS
3,684.009404,0.209655,-3.56212835e-04,3.75200846e-01,TS
3,769.478474,0.209655,-2.95047502e-04,3.74988639e-01,TS
3,865.627167,0.209655,-2.64896481e-04,3.74822717e-01,TS
3,973.789933,0.209655,-2.49695757e-04,3.74703962e-01,TS
3,1095.467968,0.209655,-2.34916769e-04,3.74627373e-01,TS
3,1232.350046,0.209655,-2.10071257e-04,3.74583521e-01,TS
3,1386.335959,0.209655,-1.69920573e-04,3.74560989e-01,TS
3,1559.562883,0.209655,-1.14203182e-04,3.74548839e-01,TS
3,1754.435043,0.209655,-4.63374874e-05,3.74538329e-01,TS
3,1973.657075,0.209655,4.18975489e-05,2.04570099e-01,TS
3,2220.271572,0.209655,2.51302531e-04,2.04362174e-01,TS
3,2497.701306,0.209655,4.27050790e-04,2.04133986e-01,TS
3,2809.796735,0.209655,5.62225914e-04,2.03887637e-01,TS
3,3160.889444,0.209655,6.50161279e-04,2.03628460e-01,TS
3,3555.852262,0.209655,6.85948478e-04,2.03365456e-01,TS
3,4000.166894,0.209655,6.68348731e-04,2.03110961e-01,TS
3,4500.000000,0.209655,6.01679867e-04,2.02879211e-01,TS
3,300.000000,0.217241,-2.32216108e-03,3.92071742e-01,TS
3,337.485919,0.217241,-1.89280813e-03,3.91788844e-01,TS
3,379.655818,0.217241,-1.52748052e-03,3.91498770e-01,TS
3,427.094976,0.217241,-1.22762086e-03,3.91208575e-01,TS
3,480.461801,0.217241,-9.92690466e-04,3.90927742e-01,TS
3,540.496975,0.217241,-8.18834008e-04,3.90667253e-01,TS
3,608.033727,0.217241,-6.98032896e-04,3.90437892e-01,TS
3,684.009404,0.217241,-6.18246292e-04,3.90248087e-01,TS
3,769.478474,0.217241,-5.64805299e-04,3.90101910e-01,TS
3,865.627167,0.217241,-5.22812528e-04,3.89998059e-01,TS
3,973.789933,0.217241,-4.79758850e-04,3.89930290e-01,TS
3,1095.467968,0.217241,-4.27405320e-04,3.89889142e-01,TS
3,1232.350046,0.217241,-3.62365501e-04,3.89864233e-01,TS
3,1386.335959,0.217241,-2.85469563e-04,3.89846267e-01,TS
3,1559.562883,0.217241,-7.56085484e-05,2.26175660e-01,TS
3,1754.435043,0.217241,1.33865928e-04,2.25953727e-01,TS
3,1973.657075,0.217241,3.02050669e-04,2.25717171e-01,TS
3,2220.271572,0.217241,4.22532341e-04,2.25471102e-01,TS
3,2497.701306,0.217241,4.90488068e-04,2.25223929e-01,TS
3,2809.796735,0.217241,5.04504925e-04,2.24987003e-01,TS
3,3160.889444,0.217241,4.68345071e-04,2.24773202e-01,TS
3,3555.852262,0.217241,3.91921574e-04,2.24594391e-01,TS
3,4000.166894,0.217241,3.00073953e-04,3.89547362e-01,TS
3,4500.000000,0.217241,3.25206350e-04,3.89508144e-01,TS
3,300.000000,0.224828,-2.32790959e-03,4.05854130e-01,TS
3,337.485919,0.224828,-1.94402664e-03,4.05573484e-01,TS
3,379.655818,0.224828,-1.62680362e-03,4.05295567e-01,TS
3,427.094976,0.224828,-1.37436748e-03,4.05029495e-01,TS
3,480.461801,0.224828,-1.18161911e-03,4.04785382e-01,TS
3,540.496975,0.224828,-1.03964654e-03,4.04572637e-01,TS
3,608.033727,0.224828,-9.36139600e-04,4.04397983e-01,TS
3,684.009404,0.224828,-8.56935407e-04,4.04263832e-01,TS
3,769.478474,0.224828,-7.88321989e-04,4.04167709e-01,TS
3,865.627167,0.224828,-7.19306848e-04,4.04102997e-01,TS
3,973.789933,0.224828,-6.43049823e-04,4.04060699e-01,TS
3,1095.467968,0.224828,-5.57101586e-04,4.04031487e-01,TS
3,1232.350046,0.224828,-3.16866000e-04,2.46378676e-01,TS
3,1386.335959,0.224828,-9.82544369e-05,2.46151926e-01,TS
3,1559.562883,0.224828,7.53146319e-05,2.45915635e-01,TS
3,1754.435043,0.224828,1.98655420e-04,2.45676604e-01,TS
3,1973.657075,0.224828,2.68937460e-04,2.45444520e-01,TS
3,2220.271572,0.224828,2.87414228e-04,2.45231026e-01,TS
3,2497.701306,0.224828,2.60697487e-04,2.45047749e-01,TS
3,2809.796735,0.224828,2.00817346e-04,2.44903534e-01,TS
3,3160.889444,0.224828,1.65988798e-04,4.03722839e-01,TS
3,3555.852262,0.224828,2.04008091e-04,4.03685436e-01,TS
3,4000.166894,0.224828,2.35419804e-04,4.03648477e-01,TS
3,4500.000000,0.224828,2.61505484e-04,4.03610880e-01,TS
3,300.000000,0.232414,-2.39164476e-03,4.18659570e-01,TS
3,337.485919,0.232414,-2.04915322e-03,4.18392322e-01,TS
3,379.655818,0.232414,-1.77168499e-03,4.18138138e-01,TS
3,427.094976,0.232414,-1.55338713e-03,4.17906235e-01,TS
3,480.461801,0.232414,-1.38499306e-03,4.17704877e-01,TS
3,540.496975,0.232414,-1.25435457e-03,4.17539589e-01,TS
3,608.033727,0.232414,-1.14797505e-03,4.17411815e-01,TS
3,684.009404,0.232414,-1.05313140e-03,4.17318590e-01,TS
3,769.478474,0.232414,-9.59844967e-04,4.17253407e-01,TS
3,865.627167,0.232414,-8.62029343e-04,4.17207886e-01,TS
3,973.789933,0.232414,-6.58460002e-04,2.65300495e-01,TS
3,1095.467968,0.232414,-4.19333846e-04,2.65074176e-01,TS
3,1232.350046,0.232414,-2.26712053e-04,2.64841337e-01,TS
3,1386.335959,0.232414,-8.46177892e-05,2.64609299e-01,TS
3,1559.562883,0.232414,5.41924796e-06,2.64387866e-01,TS
3,1754.435043,0.232414,4.59022704e-05,2.64188181e-01,TS
3,1973.657075,0.232414,4.42882586e-05,2.64020650e-01,TS
3,2220.271572,0.232414,1.26227378e-05,2.63892348e-01,TS
3,2497.701306,0.232414,1.78464693e-06,4.16873765e-01,TS
3,2809.796735,0.232414,5.57805671e-05,4.16835222e-01,TS
3,3160.889444,0.232414,1.01315425e-04,4.16798577e-01,TS
3,3555.852262,0.232414,1.39646818e-04,4.16762980e-01,TS
3,4000.166894,0.232414,1.71835739e-04,4.16727326e-01,TS
3,4500.000000,0.232414,1.98804059e-04,4.16690556e-01,TS
3,300.000000,0.240000,-2.49603264e-03,4.30588099e-01,TS
3,337.485919,0.240000,-2.18713495e-03,4.30342951e-01,TS
3,379.655818,0.240000,-1.93783003e-03,4.30119549e-01,TS
3,427.094976,0.240000,-1.73882880e-03,4.29925273e-01,TS
3,480.461801,0.240000,-1.57835519e-03,4.29764887e-01,TS
3,540.496975,0.240000,-1.44357432e-03,4.29639377e-01,TS
3,608.033727,0.240000,-1.32251118e-03,4.29545740e-01,TS
3,684.009404,0.240000,-1.20579209e-03,4.29477832e-01,TS
3,769.478474,0.240000,-1.08762901e-03,4.29427912e-01,TS
3,865.627167,0.240000,-8.20851660e-04,2.82821299e-01,TS
3,973.789933,0.240000,-5.96858563e-04,2.82592860e-01,TS
3,1095.467968,0.240000,-4.23170654e-04,2.82365852e-01,TS
3,1232.350046,0.240000,-3.00717357e-04,2.82149567e-01,TS
3,1386.335959,0.240000,-2.26831516e-04,2.81954488e-01,TS
3,1559.562883,0.240000,-1.94431122e-04,2.81790359e-01,TS
3,1754.435043,0.240000,-1.92377372e-04,2.81663829e-01,TS
3,1973.657075,0.240000,-1.95777538e-04,4.29101782e-01,TS
3,2220.271572,0.240000,-1.23406598e-04,4.29059780e-01,TS
3,2497.701306,0.240000,-6.10497079e-05,4.29020509e-01,TS
3,2809.796735,0.240000,-7.52180016e-06,4.28983729e-01,TS
3,3160.889444,0.240000,3.82658136e-05,4.28948633e-01,TS
3,3555.852262,0.240000,7.72070864e-05,4.28914141e-01,TS
3,4000.166894,0.240000,1.10068476e-04,4.28879180e-01,TS
3,4500.000000,0.240000,1.37633905e-04,4.28842845e-01,TS
