Ma,Re_L,alpha_L,c_i,c_r,family
4,1232.350046,0.065517,7.37034230e-03,4.01317389e-01,TS
4,1386.335959,0.065517,7.46916178e-03,4.00656298e-01,TS
4,1559.562883,0.065517,7.45054181e-03,4.00017705e-01,TS
4,1754.435043,0.065517,7.32070442e-03,3.99430272e-01,TS
4,1973.657075,0.065517,7.09513192e-03,3.98921714e-01,TS
4,2220.271572,0.065517,6.79875560e-03,3.98514766e-01,TS
4,2497.701306,0.065517,6.46413868e-03,3.98222805e-01,TS
4,2809.796735,0.065517,6.12725262e-03,3.98046348e-01,TS
4,3160.889444,0.065517,5.82140697e-03,3.97972045e-01,TS
4,3555.852262,0.065517,5.57112917e-03,3.97975210e-01,TS
4,4000.166894,0.065517,5.38830271e-03,3.98025382e-01,TS
4,4500.000000,0.065517,5.27193351e-03,3.98092866e-01,TS
4,300.000000,0.073103,-1.14668828e-02,1.94811142e-01,TS
4,337.485919,0.073103,-1.03988385e-02,1.94703036e-01,TS
4,379.655818,0.073103,-9.43426715e-03,1.94570393e-01,TS
4,427.094976,0.073103,-8.55907092e-03,1.94420176e-01,TS
4,480.461801,0.073103,-7.76115349e-03,1.94257957e-01,TS
4,540.496975,0.073103,-7.03005711e-03,1.94088174e-01,TS
4,608.033727,0.073103,-6.35667816e-03,1.93914340e-01,TS
4,684.009404,0.073103,-5.73304863e-03,1.93739212e-01,TS
4,769.478474,0.073103,-5.15217015e-03,1.93564917e-01,TS
4,865.627167,0.073103,-4.60788699e-03,1.93393040e-01,TS
4,973.789933,0.073103,-4.09478284e-03,1.93224671e-01,TS
4,1095.467968,0.073103,6.35244694e-03,4.49748324e-01,TS
4,1232.350046,0.073103,6.18506156e-03,4.49328724e-01,TS
4,1386.335959,0.073103,5.95637286e-03,4.48995339e-01,TS
4,1559.562883,0.073103,5.69583962e-03,4.48758699e-01,TS
4,1754.435043,0.073103,5.43475036e-03,4.48618142e-01,TS
4,1973.657075,0.073103,5.20105112e-03,4.48561605e-01,TS
4,2220.271572,0.073103,5.01462508e-03,4.48568216e-01,TS
4,2497.701306,0.073103,4.88465197e-03,4.48612970e-01,TS
4,2809.796735,0.073103,4.80978887e-03,4.48671844e-01,TS
4,3160.889444,0.073103,4.78068201e-03,4.48725747e-01,TS
4,3555.852262,0.073103,4.78359243e-03,4.48762500e-01,TS
4,4000.166894,0.073103,4.80396067e-03,4.48776935e-01,TS
4,4500.000000,0.073103,4.82918692e-03,4.48769636e-01,TS
4,300.000000,0.080690,-6.53990938e-03,2.58252402e-01,TS
4,337.485919,0.080690,-5.77901822e-03,2.58197533e-01,TS
4,379.655818,0.080690,-5.07976544e-03,2.58128217e-01,TS
4,427.094976,0.080690,-4.43255462e-03,2.58047414e-01,TS
4,480.461801,0.080690,-3.82903260e-03,2.57957264e-01,TS
4,540.496975,0.080690,-3.26190006e-03,2.57859166e-01,TS
4,608.033727,0.080690,-2.72477339e-03,2.57753854e-01,TS
4,684.009404,0.080690,-2.21209616e-03,2.57641449e-01,TS
4,769.478474,0.080690,-1.71909464e-03,2.57521501e-01,TS
4,865.627167,0.080690,-1.24176909e-03,2.57393001e-01,TS
4,973.789933,0.080690,-7.76913281e-04,2.57254376e-01,TS
4,1095.467968,0.080690,-3.22157337e-04,2.57103466e-01,TS
4,1232.350046,0.080690,1.23962876e-04,2.56937502e-01,TS
4,1386.335959,0.080690,5.61899918e-04,2.56753116e-01,TS
4,1559.562883,0.080690,9.90940485e-04,2.56546386e-01,TS
4,1754.435043,0.080690,1.40899951e-03,2.56312990e-01,TS
4,1973.657075,0.080690,1.81238034e-03,2.56048470e-01,TS
4,2220.271572,0.080690,2.19554812e-03,2.55748668e-01,TS
4,2497.701306,0.080690,2.55099517e-03,2.55410346e-01,TS
4,2809.796735,0.080690,2.86930019e-03,2.55031975e-01,TS
4,3160.889444,0.080690,3.13948966e-03,2.54614641e-01,TS
4,3555.852262,0.080690,3.34979404e-03,2.54162963e-01,TS
4,4000.166894,0.080690,3.48885173e-03,2.53685847e-01,TS
4,4500.000000,0.080690,3.54735570e-03,2.53196896e-01,TS
4,300.000000,0.088276,-3.83665439e-03,3.11935721e-01,TS
4,337.485919,0.088276,-3.19084510e-03,3.11888099e-01,TS
4,379.655818,0.088276,-2.58646056e-03,3.11824691e-01,TS
4,427.094976,0.088276,-2.01648985e-03,3.11745718e-01,TS
4,480.461801,0.088276,-1.47508740e-03,3.11650750e-01,TS
4,540.496975,0.088276,-9.57497811e-04,3.11538744e-01,TS
4,608.033727,0.088276,-4.60035887e-04,3.11408082e-01,TS
4,684.009404,0.088276,1.98686968e-05,3.11256627e-01,TS
4,769.478474,0.088276,4.83556005e-04,3.11081782e-01,TS
4,865.627167,0.088276,9.30952544e-04,3.10880595e-01,TS
4,973.789933,0.088276,1.36034093e-03,3.10649946e-01,TS
4,1095.467968,0.088276,1.76812659e-03,3.10386860e-01,TS
4,1232.350046,0.088276,2.14867312e-03,3.10089008e-01,TS
4,1386.335959,0.088276,2.49430291e-03,3.09755382e-01,TS
4,1559.562883,0.088276,2.79557436e-03,3.09387145e-01,TS
4,1754.435043,0.088276,3.04194121e-03,3.08988523e-01,TS
4,1973.657075,0.088276,3.22286780e-03,3.08567574e-01,TS
4,2220.271572,0.088276,3.32940555e-03,3.08136605e-01,TS
4,2497.701306,0.088276,3.35613003e-03,3.07711961e-01,TS
4,2809.796735,0.088276,3.30318632e-03,3.07312912e-01,TS
4,3160.889444,0.088276,3.17799228e-03,3.06959456e-01,TS
4,3555.852262,0.088276,2.99594042e-03,3.06669101e-01,TS
4,4000.166894,0.088276,2.77936319e-03,3.06453131e-01,TS
4,4500.000000,0.088276,2.55435260e-03,3.06313497e-01,TS
4,300.000000,0.095862,-2.13983000e-03,3.57298669e-01,TS
4,337.485919,0.095862,-1.54924890e-03,3.57219870e-01,TS
4,379.655818,0.095862,-9.92847714e-04,3.57118869e-01,TS
4,427.094976,0.095862,-4.66421129e-04,3.56994191e-01,TS
4,480.461801,0.095862,3.28108639e-05,3.56843919e-01,TS
4,540.496975,0.095862,5.06116812e-04,3.56665803e-01,TS
4,608.033727,0.095862,9.53102238e-04,3.56457475e-01,TS
4,684.009404,0.095862,1.37153068e-03,3.56216810e-01,TS
4,769.478474,0.095862,1.75719255e-03,3.55942444e-01,TS
4,865.627167,0.095862,2.10393260e-03,3.55634473e-01,TS
4,973.789933,0.095862,2.40396389e-03,3.55295245e-01,TS
4,1095.467968,0.095862,2.64858503e-03,3.54930164e-01,TS
4,1232.350046,0.095862,2.82936377e-03,3.54548288e-01,TS
4,1386.335959,0.095862,2.93975282e-03,3.54162496e-01,TS
4,1559.562883,0.095862,2.97696130e-03,3.53788945e-01,TS
4,1754.435043,0.095862,2.94372911e-03,3.53445606e-01,TS
4,1973.657075,0.095862,2.84947473e-03,3.53149829e-01,TS
4,2220.271572,0.095862,2.71019794e-03,3.52915237e-01,TS
4,2497.701306,0.095862,2.54667752e-03,3.52748687e-01,TS
4,2809.796735,0.095862,2.38104979e-03,3.52648390e-01,TS
4,3160.889444,0.095862,2.23266580e-03,3.52604144e-01,TS
4,3555.852262,0.095862,2.11467927e-03,3.52599816e-01,TS
4,4000.166894,0.095862,2.03256470e-03,3.52617134e-01,TS
4,4500.000000,0.095862,1.98479696e-03,3.52639380e-01,TS
4,300.000000,0.103448,-1.04734504e-03,3.95832535e-01,TS
4,337.485919,0.103448,-5.05497430e-04,3.95702038e-01,TS
4,379.655818,0.103448,-1.19095618e-07,3.95543315e-01,TS
4,427.094976,0.103448,4.69587025e-04,3.95354641e-01,TS
4,480.461801,0.103448,9.02519650e-04,3.95134603e-01,TS
4,540.496975,0.103448,1.29565496e-03,3.94882624e-01,TS
4,608.033727,0.103448,1.64419115e-03,3.94599648e-01,TS
4,684.009404,0.103448,1.94197744e-03,3.94288913e-01,TS
4,769.478474,0.103448,2.18232417e-03,3.93956673e-01,TS
4,865.627167,0.103448,2.35923040e-03,3.93612624e-01,TS
4,973.789933,0.103448,2.46895139e-03,3.93269812e-01,TS
4,1095.467968,0.103448,2.51167030e-03,3.92943755e-01,TS
4,1232.350046,0.103448,2.49286405e-03,3.92650693e-01,TS
4,1386.335959,0.103448,2.42383133e-03,3.92405075e-01,TS
4,1559.562883,0.103448,2.32089706e-03,3.92216779e-01,TS
4,1754.435043,0.103448,2.20313921e-03,3.92088894e-01,TS
4,1973.657075,0.103448,2.08908358e-03,3.92016932e-01,TS
4,2220.271572,0.103448,1.99338983e-03,3.91989948e-01,TS
4,2497.701306,0.103448,1.92466606e-03,3.91993193e-01,TS
4,2809.796735,0.103448,1.88502656e-03,3.92011326e-01,TS
4,3160.889444,0.103448,1.87121302e-03,3.92031124e-01,TS
4,3555.852262,0.103448,1.87658238e-03,3.92043079e-01,TS
4,4000.166894,0.103448,1.89323505e-03,3.92041874e-01,TS
4,4500.000000,0.103448,1.91381243e-03,3.92025990e-01,TS
4,300.000000,0.111034,-3.93387113e-04,4.28825962e-01,TS
4,337.485919,0.111034,8.77191695e-05,4.28642511e-01,TS
4,379.655818,0.111034,5.23363719e-04,4.28429396e-01,TS
4,427.094976,0.111034,9.11070690e-04,4.28187228e-01,TS
4,480.461801,0.111034,1.24686588e-03,4.27918455e-01,TS
4,540.496975,0.111034,1.52595829e-03,4.27628027e-01,TS
4,608.033727,0.111034,1.74379663e-03,4.27323886e-01,TS
4,684.009404,0.111034,1.89744471e-03,4.27017022e-01,TS
4,769.478474,0.111034,1.98708451e-03,4.26720877e-01,TS
4,865.627167,0.111034,2.01729888e-03,4.26449941e-01,TS
4,973.789933,0.111034,1.99767646e-03,4.26217633e-01,TS
4,1095.467968,0.111034,1.94231068e-03,4.26033862e-01,TS
4,1232.350046,0.111034,1.86802702e-03,4.25902944e-01,TS
4,1386.335959,0.111034,1.79165332e-03,4.25822662e-01,TS
4,1559.562883,0.111034,1.72713260e-03,4.25784897e-01,TS
4,1754.435043,0.111034,1.68342769e-03,4.25777660e-01,TS
4,1973.657075,0.111034,1.66381798e-03,4.25787769e-01,TS
4,2220.271572,0.111034,1.66656703e-03,4.25803283e-01,TS
4,2497.701306,0.111034,1.68646601e-03,4.25815116e-01,TS
4,2809.796735,0.111034,1.71665136e-03,4.25817689e-01,TS
4,3160.889444,0.111034,1.75025533e-03,4.25808779e-01,TS
4,3555.852262,0.111034,1.78165557e-03,4.25788843e-01,TS
4,4000.166894,0.111034,1.80722288e-03,4.25760025e-01,TS
4,4500.000000,0.111034,1.82553478e-03,4.25725107e-01,TS
4,300.000000,0.118621,-4.21964589e-03,2.93909619e-01,TS
4,337.485919,0.118621,-3.64742357e-03,2.93831190e-01,TS
4,379.655818,0.118621,-3.11703062e-03,2.93746937e-01,TS
4,427.094976,0.118621,-2.62262029e-03,2.93656389e-01,TS
4,480.461801,0.118621,-2.15916831e-03,2.93558741e-01,TS
4,540.496975,0.118621,-1.72246386e-03,2.93452884e-01,TS
4,608.033727,0.118621,-1.30915144e-03,2.93337417e-01,TS
4,684.009404,0.118621,-9.16818598e-04,2.93210653e-01,TS
4,769.478474,0.118621,-5.44122908e-04,2.93070630e-01,TS
4,865.627167,0.118621,-1.90945726e-04,2.92915167e-01,TS
4,973.789933,0.118621,1.41447122e-04,2.92742009e-01,TS
4,1095.467968,0.118621,4.50273116e-04,2.92549111e-01,TS
4,1232.350046,0.118621,7.31187972e-04,2.92335086e-01,TS
4,1386.335959,0.118621,9.78412847e-04,2.92099821e-01,TS
4,1559.562883,0.118621,1.18513810e-03,2.91845183e-01,TS
4,1754.435043,0.118621,1.34430119e-03,2.91575712e-01,TS
4,1973.657075,0.118621,1.44978411e-03,2.91299062e-01,TS
4,2220.271572,0.118621,1.49796134e-03,2.91025936e-01,TS
4,2497.701306,0.118621,1.48934948e-03,2.90769233e-01,TS
4,2809.796735,0.118621,1.42989658e-03,2.90542264e-01,TS
4,3160.889444,0.118621,1.33129981e-03,2.90356207e-01,TS
4,3555.852262,0.118621,1.20982690e-03,2.90217411e-01,TS
4,4000.166894,0.118621,1.08360040e-03,2.90125568e-01,TS
4,4500.000000,0.118621,9.69083892e-04,2.90073678e-01,TS
4,300.000000,0.126207,-3.33707037e-03,3.29628467e-01,TS
4,337.485919,0.126207,-2.79391872e-03,3.29538158e-01,TS
4,379.655818,0.126207,-2.28896672e-03,3.29437674e-01,TS
4,427.094976,0.126207,-1.81778797e-03,3.29325705e-01,TS
4,480.461801,0.126207,-1.37699707e-03,3.29200670e-01,TS
4,540.496975,0.126207,-9.64344540e-04,3.29060805e-01,TS
4,608.033727,0.126207,-5.78865163e-04,3.28904307e-01,TS
4,684.009404,0.126207,-2.21044035e-04,3.28729548e-01,TS
4,769.478474,0.126207,1.07063200e-04,3.28535418e-01,TS
4,865.627167,0.126207,4.01841524e-04,3.28321786e-01,TS
4,973.789933,0.126207,6.58358900e-04,3.28090077e-01,TS
4,1095.467968,0.126207,8.70935824e-04,3.27843874e-01,TS
4,1232.350046,0.126207,1.03409996e-03,3.27589387e-01,TS
4,1386.335959,0.126207,1.14389579e-03,3.27335552e-01,TS
4,1559.562883,0.126207,1.19937307e-03,3.27093520e-01,TS
4,1754.435043,0.126207,1.20389488e-03,3.26875341e-01,TS
4,1973.657075,0.126207,1.16575891e-03,3.26691918e-01,TS
4,2220.271572,0.126207,1.09764850e-03,3.26550643e-01,TS
4,2497.701306,0.126207,1.01474996e-03,3.26453494e-01,TS
4,2809.796735,0.126207,9.31960917e-04,3.26396402e-01,TS
4,3160.889444,0.126207,8.61146163e-04,3.26370286e-01,TS
4,3555.852262,0.126207,8.09436162e-04,3.26363351e-01,TS
4,4000.166894,0.126207,7.79011604e-04,3.26363733e-01,TS
4,4500.000000,0.126207,7.68101384e-04,3.26361610e-01,TS
4,300.000000,0.133793,-2.69669225e-03,3.61192786e-01,TS
4,337.485919,0.133793,-2.18078913e-03,3.61079139e-01,TS
4,379.655818,0.133793,-1.70373496e-03,3.60951027e-01,TS
4,427.094976,0.133793,-1.26302755e-03,3.60806896e-01,TS
4,480.461801,0.133793,-8.57558256e-04,3.60645322e-01,TS
4,540.496975,0.133793,-4.87695240e-04,3.60465343e-01,TS
4,608.033727,0.133793,-1.55283918e-04,3.60266917e-01,TS
4,684.009404,0.133793,1.36535053e-04,3.60051451e-01,TS
4,769.478474,0.133793,3.83793142e-04,3.59822347e-01,TS
4,865.627167,0.133793,5.82512646e-04,3.59585397e-01,TS
4,973.789933,0.133793,7.29856421e-04,3.59348848e-01,TS
4,1095.467968,0.133793,8.25446808e-04,3.59122914e-01,TS
4,1232.350046,0.133793,8.72526011e-04,3.58918594e-01,TS
4,1386.335959,0.133793,8.78510289e-04,3.58745865e-01,TS
4,1559.562883,0.133793,8.54529939e-04,3.58611623e-01,TS
4,1754.435043,0.133793,8.13837379e-04,3.58518035e-01,TS
4,1973.657075,0.133793,7.69454770e-04,3.58461973e-01,TS
4,2220.271572,0.133793,7.31851375e-04,3.58435824e-01,TS
4,2497.701306,0.133793,7.07462056e-04,3.58429379e-01,TS
4,2809.796735,0.133793,6.98427664e-04,3.58432046e-01,TS
4,3160.889444,0.133793,7.03374969e-04,3.58434679e-01,TS
4,3555.852262,0.133793,7.18736089e-04,3.58430657e-01,TS
4,4000.166894,0.133793,8.14923349e-04,2.11860957e-01,TS
4,4500.000000,0.133793,8.83007501e-04,2.11605833e-01,TS
4,300.000000,0.141379,-2.24913944e-03,3.89219491e-01,TS
4,337.485919,0.141379,-1.76642306e-03,3.89078584e-01,TS
4,379.655818,0.141379,-1.32694423e-03,3.88920861e-01,TS
4,427.094976,0.141379,-9.30325187e-04,3.88745837e-01,TS
4,480.461801,0.141379,-5.77546645e-04,3.88554054e-01,TS
4,540.496975,0.141379,-2.70644844e-04,3.88347607e-01,TS
4,608.033727,0.141379,-1.21413223e-05,3.88130614e-01,TS
4,684.009404,0.141379,1.95825916e-04,3.87909470e-01,TS
4,769.478474,0.141379,3.52601111e-04,3.87692668e-01,TS
4,865.627167,0.141379,4.60126974e-04,3.87490042e-01,TS
4,973.789933,0.141379,5.23728514e-04,3.87311393e-01,TS
4,1095.467968,0.141379,5.52172119e-04,3.87164710e-01,TS
4,1232.350046,0.141379,5.56757224e-04,3.87054463e-01,TS
4,1386.335959,0.141379,5.49553972e-04,3.86980579e-01,TS
4,1559.562883,0.141379,5.41312278e-04,3.86938524e-01,TS
4,1754.435043,0.141379,5.39761673e-04,3.86920500e-01,TS
4,1973.657075,0.141379,5.48831910e-04,3.86917258e-01,TS
4,2220.271572,0.141379,5.68878692e-04,3.86919899e-01,TS
4,2497.701306,0.141379,6.63192970e-04,2.48376098e-01,TS
4,2809.796735,0.141379,7.29072720e-04,2.48151018e-01,TS
4,3160.889444,0.141379,7.49382318e-04,2.47928456e-01,TS
4,3555.852262,0.141379,7.26565166e-04,2.47719531e-01,TS
4,4000.166894,0.141379,7.25832405e-04,3.86847078e-01,TS
4,4500.000000,0.141379,7.48229801e-04,3.86808745e-01,TS
4,300.000000,0.148966,-1.96405663e-03,4.14234087e-01,TS
4,337.485919,0.148966,-1.52290581e-03,4.14069659e-01,TS
4,379.655818,0.148966,-1.13146669e-03,4.13890048e-01,TS
4,427.094976,0.148966,-7.90463229e-04,4.13697357e-01,TS
4,480.461801,0.148966,-5.01041053e-04,4.13495526e-01,TS
