x,y
200.000000,0.020000
280.000000,0.180000
360.000000,0.420000
440.000000,0.650000
520.000000,0.850000
620.000000,1.020000
720.000000,1.140000
820.000000,1.230000
920.000000,1.290000
1020.000000,1.330000
1120.000000,1.360000
1220.000000,1.385000
1320.000000,1.405000
1420.000000,1.420000
1520.000000,1.432000
1620.000000,1.442000
1720.000000,1.450000
1820.000000,1.456000
1920.000000,1.460000
2000.000000,1.462000
