x,y
3.000000000000000000e+00,2.000000000000000042e-02
5.000000000000000000e+00,8.000000000000000167e-02
8.000000000000000000e+00,1.199999999999999956e-01
1.200000000000000000e+01,1.499999999999999944e-01
1.600000000000000000e+01,1.799999999999999933e-01
2.000000000000000000e+01,2.000000000000000111e-01
2.500000000000000000e+01,2.099999999999999922e-01
3.000000000000000000e+01,2.200000000000000011e-01
