x,y
70.000000,2.150000
100.000000,1.780000
130.000000,1.520000
160.000000,1.340000
190.000000,1.200000
220.000000,1.090000
260.000000,0.970000
310.000000,0.860000
360.000000,0.780000
420.000000,0.700000
500.000000,0.610000
600.000000,0.530000
700.000000,0.470000
800.000000,0.425000
900.000000,0.390000
1000.000000,0.360000
1100.000000,0.335000
1200.000000,0.315000
1300.000000,0.298000
1400.000000,0.284000
1500.000000,0.272000
1600.000000,0.262000
