x,y
2.000000000000000000e+00,2.000000000000000042e-02
4.000000000000000000e+00,1.499999999999999944e-01
8.000000000000000000e+00,3.499999999999999778e-01
1.200000000000000000e+01,4.799999999999999822e-01
1.800000000000000000e+01,5.799999999999999600e-01
2.500000000000000000e+01,6.199999999999999956e-01
3.000000000000000000e+01,6.500000000000000222e-01
