x,y
50.000000,3.850000
75.000000,3.350000
100.000000,2.950000
125.000000,2.620000
150.000000,2.380000
175.000000,2.180000
200.000000,2.020000
250.000000,1.750000
300.000000,1.550000
350.000000,1.390000
400.000000,1.260000
500.000000,1.050000
600.000000,0.890000
700.000000,0.770000
800.000000,0.680000
900.000000,0.610000
1000.000000,0.550000
1100.000000,0.500000
1200.000000,0.460000
1300.000000,0.430000
1400.000000,0.400000
1500.000000,0.380000
