x,y
50.000000,3.050000
80.000000,2.420000
110.000000,2.050000
140.000000,1.780000
170.000000,1.580000
200.000000,1.420000
250.000000,1.220000
300.000000,1.080000
350.000000,0.970000
400.000000,0.880000
500.000000,0.740000
600.000000,0.640000
700.000000,0.560000
800.000000,0.500000
900.000000,0.455000
1000.000000,0.420000
1100.000000,0.390000
1200.000000,0.365000
1300.000000,0.345000
1400.000000,0.328000
1500.000000,0.312000
1600.000000,0.300000
