x,y
60.000000,2.650000
90.000000,2.250000
120.000000,1.980000
150.000000,1.780000
180.000000,1.620000
210.000000,1.490000
250.000000,1.340000
300.000000,1.200000
350.000000,1.090000
400.000000,1.000000
500.000000,0.850000
600.000000,0.740000
700.000000,0.650000
800.000000,0.580000
900.000000,0.520000
1000.000000,0.470000
1100.000000,0.430000
1200.000000,0.400000
1300.000000,0.370000
1400.000000,0.350000
1500.000000,0.330000
1600.000000,0.310000
