x,y
700.000000,0.065000
900.000000,0.105000
1100.000000,0.135000
1300.000000,0.155000
1500.000000,0.165000
1700.000000,0.168000
1900.000000,0.165000
2100.000000,0.158000
2300.000000,0.148000
2500.000000,0.135000
2700.000000,0.120000
2900.000000,0.105000
3100.000000,0.090000
3300.000000,0.078000
3500.000000,0.068000
3700.000000,0.060000
3900.000000,0.054000
4100.000000,0.049000
4300.000000,0.045000
4500.000000,0.042000
