x,y
900.000000,0.045000
1100.000000,0.085000
1300.000000,0.115000
1500.000000,0.132000
1700.000000,0.138000
1900.000000,0.135000
2100.000000,0.125000
2300.000000,0.112000
2500.000000,0.098000
2700.000000,0.085000
2900.000000,0.072000
3100.000000,0.062000
3300.000000,0.054000
3500.000000,0.048000
3700.000000,0.043000
3900.000000,0.039000
4100.000000,0.036000
4300.000000,0.034000
4500.000000,0.032000
