x,y
7.000000000000000000e+02,6.000000000000000125e-03
1.100000000000000000e+03,1.000000000000000021e-02
1.600000000000000000e+03,1.200000000000000025e-02
2.400000000000000000e+03,1.099999999999999936e-02
3.200000000000000000e+03,8.999999999999999320e-03
