x,y
2.500000000000000000e+02,2.850000000000000089e+00
3.000000000000000000e+02,2.450000000000000178e+00
4.000000000000000000e+02,2.049999999999999822e+00
5.000000000000000000e+02,1.750000000000000000e+00
6.000000000000000000e+02,1.520000000000000018e+00
8.000000000000000000e+02,1.250000000000000000e+00
1.000000000000000000e+03,1.080000000000000071e+00
1.200000000000000000e+03,9.499999999999999556e-01
