x,y
6.000000000000000000e+02,1.000000000000000021e-02
1.000000000000000000e+03,1.400000000000000029e-02
1.500000000000000000e+03,1.600000000000000033e-02
2.200000000000000000e+03,1.700000000000000122e-02
3.000000000000000000e+03,1.499999999999999944e-02
4.000000000000000000e+03,1.200000000000000025e-02
