x,y
5.000000000000000000e+02,5.000000000000000104e-03
1.000000000000000000e+03,1.200000000000000025e-02
1.500000000000000000e+03,1.499999999999999944e-02
2.000000000000000000e+03,1.400000000000000029e-02
2.500000000000000000e+03,1.200000000000000025e-02
3.000000000000000000e+03,8.000000000000000167e-03
