x,y
2.500000000000000000e+02,8.499999999999999778e-01
3.000000000000000000e+02,7.199999999999999734e-01
4.000000000000000000e+02,5.799999999999999600e-01
5.000000000000000000e+02,4.799999999999999822e-01
6.000000000000000000e+02,4.199999999999999845e-01
8.000000000000000000e+02,3.499999999999999778e-01
1.000000000000000000e+03,2.999999999999999889e-01
1.200000000000000000e+03,2.600000000000000089e-01
