x,y
1.000000000000000000e+03,2.000000000000000042e-03
1.800000000000000000e+03,4.000000000000000083e-03
2.600000000000000000e+03,4.499999999999999660e-03
3.500000000000000000e+03,3.500000000000000073e-03
