x,y
6.000000000000000000e+02,6.000000000000000125e-03
1.000000000000000000e+03,1.000000000000000021e-02
1.500000000000000000e+03,1.200000000000000025e-02
2.200000000000000000e+03,1.250000000000000069e-02
3.000000000000000000e+03,1.149999999999999981e-02
3.800000000000000000e+03,8.999999999999999320e-03
