x,y
8.000000000000000000e+02,2.000000000000000042e-03
1.500000000000000000e+03,5.000000000000000104e-03
2.500000000000000000e+03,6.000000000000000125e-03
3.500000000000000000e+03,4.499999999999999660e-03
