x,y
8.000000000000000000e+02,8.000000000000000167e-03
1.200000000000000000e+03,1.099999999999999936e-02
1.800000000000000000e+03,1.250000000000000069e-02
2.500000000000000000e+03,1.200000000000000025e-02
3.200000000000000000e+03,1.099999999999999936e-02
4.000000000000000000e+03,8.999999999999999320e-03
