x,y
2.000000000000000042e-02,0.000000000000000000e+00
5.000000000000000278e-02,8.000000000000000444e-01
1.000000000000000056e-01,1.300000000000000044e+00
1.499999999999999944e-01,1.500000000000000000e+00
2.000000000000000111e-01,1.449999999999999956e+00
