x,y
1.200000000000000000e+03,1.500000000000000031e-03
2.000000000000000000e+03,2.500000000000000052e-03
3.000000000000000000e+03,2.799999999999999972e-03
4.000000000000000000e+03,2.000000000000000042e-03
