Ma,Re_L,alpha_L,c_i,c_r,family
6,337.485919,0.164138,5.88015572e-03,9.25805215e-01,Mack
6,379.655818,0.164138,7.06664459e-03,9.26422534e-01,Mack
6,427.094976,0.164138,8.15395913e-03,9.27043291e-01,Mack
6,480.461801,0.164138,9.14631813e-03,9.27661679e-01,Mack
6,540.496975,0.164138,1.00481591e-02,9.28274301e-01,Mack
6,608.033727,0.164138,1.08648440e-02,9.28879102e-01,Mack
6,684.009404,0.164138,1.16024818e-02,9.29474470e-01,Mack
6,769.478474,0.164138,1.22674177e-02,9.30058834e-01,Mack
6,865.627167,0.164138,1.28658264e-02,9.30630674e-01,Mack
6,973.789933,0.164138,1.34035413e-02,9.31188636e-01,Mack
6,1095.467968,0.164138,1.38860396e-02,9.31731617e-01,Mack
6,1232.350046,0.164138,1.43184645e-02,9.32258766e-01,Mack
6,1386.335959,0.164138,1.47056319e-02,9.32769452e-01,Mack
6,1559.562883,0.164138,1.50520215e-02,9.33263250e-01,Mack
6,1754.435043,0.164138,1.53617639e-02,9.33739916e-01,Mack
6,1973.657075,0.164138,1.56386283e-02,9.34199370e-01,Mack
6,2220.271572,0.164138,1.58860144e-02,9.34641671e-01,Mack
6,2497.701306,0.164138,1.61069535e-02,9.35066971e-01,Mack
6,2809.796735,0.164138,1.63041277e-02,9.35475465e-01,Mack
6,3160.889444,0.164138,1.64799148e-02,9.35867347e-01,Mack
6,3555.852262,0.164138,1.66364544e-02,9.36242772e-01,Mack
6,4000.166894,0.164138,1.67757268e-02,9.36601861e-01,Mack
6,4500.000000,0.164138,1.68996242e-02,9.36944731e-01,Mack
6,300.000000,0.171724,3.45014319e-03,9.22826386e-01,Mack
6,337.485919,0.171724,4.93053141e-03,9.23218660e-01,Mack
6,379.655818,0.171724,6.31246767e-03,9.23628806e-01,Mack
6,427.094976,0.171724,7.59828820e-03,9.24049501e-01,Mack
6,480.461801,0.171724,8.78998313e-03,9.24476036e-01,Mack
6,540.496975,0.171724,9.89055553e-03,9.24905505e-01,Mack
6,608.033727,0.171724,1.09042616e-02,9.25335745e-01,Mack
6,684.009404,0.171724,1.18361804e-02,9.25764685e-01,Mack
6,769.478474,0.171724,1.26916734e-02,9.26190201e-01,Mack
6,865.627167,0.171724,1.34760447e-02,9.26610244e-01,Mack
6,973.789933,0.171724,1.41944253e-02,9.27022993e-01,Mack
6,1095.467968,0.171724,1.48517614e-02,9.27426928e-01,Mack
6,1232.350046,0.171724,1.54528089e-02,9.27820832e-01,Mack
6,1386.335959,0.171724,1.60021033e-02,9.28203766e-01,Mack
6,1559.562883,0.171724,1.65039187e-02,9.28575042e-01,Mack
6,1754.435043,0.171724,1.69622309e-02,9.28934188e-01,Mack
6,1973.657075,0.171724,1.73806996e-02,9.29280895e-01,Mack
6,2220.271572,0.171724,1.77626763e-02,9.29614965e-01,Mack
6,2497.701306,0.171724,1.81112406e-02,9.29936260e-01,Mack
6,2809.796735,0.171724,1.84292542e-02,9.30244688e-01,Mack
6,3160.889444,0.171724,1.87194134e-02,9.30540209e-01,Mack
6,3555.852262,0.171724,1.89842773e-02,9.30822879e-01,Mack
6,4000.166894,0.171724,1.92262597e-02,9.31092893e-01,Mack
6,4500.000000,0.171724,1.94475857e-02,9.31350613e-01,Mack
6,300.000000,0.179310,1.09948311e-03,9.21079759e-01,Mack
6,337.485919,0.179310,2.65578961e-03,9.21226707e-01,Mack
6,379.655818,0.179310,4.12353231e-03,9.21393749e-01,Mack
6,427.094976,0.179310,5.50257886e-03,9.21576494e-01,Mack
6,480.461801,0.179310,6.79330708e-03,9.21772653e-01,Mack
6,540.496975,0.179310,7.99753052e-03,9.21980888e-01,Mack
6,608.033727,0.179310,9.11837942e-03,9.22199844e-01,Mack
6,684.009404,0.179310,1.01597423e-02,9.22427763e-01,Mack
6,769.478474,0.179310,1.11257779e-02,9.22662567e-01,Mack
6,865.627167,0.179310,1.20206829e-02,9.22902114e-01,Mack
6,973.789933,0.179310,1.28486456e-02,9.23144391e-01,Mack
6,1095.467968,0.179310,1.36138442e-02,9.23387611e-01,Mack
6,1232.350046,0.179310,1.43204150e-02,9.23630233e-01,Mack
6,1386.335959,0.179310,1.49723848e-02,9.23870960e-01,Mack
6,1559.562883,0.179310,1.55736014e-02,9.24108709e-01,Mack
6,1754.435043,0.179310,1.61276911e-02,9.24342561e-01,Mack
6,1973.657075,0.179310,1.66380628e-02,9.24571704e-01,Mack
6,2220.271572,0.179310,1.71079493e-02,9.24795403e-01,Mack
6,2497.701306,0.179310,1.75404579e-02,9.25013015e-01,Mack
6,2809.796735,0.179310,1.79385890e-02,9.25224040e-01,Mack
6,3160.889444,0.179310,1.83051989e-02,9.25428183e-01,Mack
6,3555.852262,0.179310,1.86429164e-02,9.25625369e-01,Mack
6,4000.166894,0.179310,1.89540511e-02,9.25815688e-01,Mack
6,4500.000000,0.179310,1.92405457e-02,9.25999284e-01,Mack
6,300.000000,0.186897,-2.05100693e-03,9.20292968e-01,Mack
6,337.485919,0.186897,-5.36711469e-04,9.20206392e-01,Mack
6,379.655818,0.186897,8.98508302e-04,9.20133295e-01,Mack
6,427.094976,0.186897,2.25445452e-03,9.20073092e-01,Mack
6,480.461801,0.186897,3.53191790e-03,9.20026793e-01,Mack
6,540.496975,0.186897,4.73303279e-03,9.19995598e-01,Mack
6,608.033727,0.186897,5.86081756e-03,9.19980053e-01,Mack
6,684.009404,0.186897,6.91857436e-03,9.19979881e-01,Mack
6,769.478474,0.186897,7.90954664e-03,9.19994215e-01,Mack
6,865.627167,0.186897,8.83686728e-03,9.20021895e-01,Mack
6,973.789933,0.186897,9.70363363e-03,9.20061664e-01,Mack
6,1095.467968,0.186897,1.05129553e-02,9.20112266e-01,Mack
6,1232.350046,0.186897,1.12679247e-02,9.20172490e-01,Mack
6,1386.335959,0.186897,1.19715451e-02,9.20241169e-01,Mack
6,1559.562883,0.186897,1.26266831e-02,9.20317140e-01,Mack
6,1754.435043,0.186897,1.32360929e-02,9.20399198e-01,Mack
6,1973.657075,0.186897,1.38025037e-02,9.20486098e-01,Mack
6,2220.271572,0.186897,1.43286953e-02,9.20576651e-01,Mack
6,2497.701306,0.186897,1.48174698e-02,9.20669888e-01,Mack
6,2809.796735,0.186897,1.52714885e-02,9.20765161e-01,Mack
6,3160.889444,0.186897,1.56930462e-02,9.20862090e-01,Mack
6,3555.852262,0.186897,1.60839285e-02,9.20960329e-01,Mack
6,4000.166894,0.186897,1.64454711e-02,9.21059254e-01,Mack
6,4500.000000,0.186897,1.67788359e-02,9.21157735e-01,Mack
6,300.000000,0.194483,-5.46883084e-03,9.20620967e-01,Mack
6,337.485919,0.194483,-4.09350451e-03,9.20376470e-01,Mack
6,379.655818,0.194483,-2.79807325e-03,9.20133125e-01,Mack
6,427.094976,0.194483,-1.58071328e-03,9.19892515e-01,Mack
6,480.461801,0.194483,-4.38049561e-04,9.19657290e-01,Mack
6,540.496975,0.194483,6.34499303e-04,9.19429845e-01,Mack
6,608.033727,0.194483,1.64190502e-03,9.19211801e-01,Mack
6,684.009404,0.194483,2.58889423e-03,9.19004105e-01,Mack
6,769.478474,0.194483,3.47972484e-03,9.18807341e-01,Mack
6,865.627167,0.194483,4.31824862e-03,9.18621975e-01,Mack
6,973.789933,0.194483,5.10802598e-03,9.18448460e-01,Mack
6,1095.467968,0.194483,5.85234195e-03,9.18287265e-01,Mack
6,1232.350046,0.194483,6.55411409e-03,9.18138843e-01,Mack
6,1386.335959,0.194483,7.21580167e-03,9.18003503e-01,Mack
6,1559.562883,0.194483,7.83947342e-03,9.17881212e-01,Mack
6,1754.435043,0.194483,8.42709541e-03,9.17771504e-01,Mack
6,1973.657075,0.194483,8.98086423e-03,9.17673711e-01,Mack
6,2220.271572,0.194483,9.50322548e-03,9.17587483e-01,Mack
6,2497.701306,0.194483,9.99634995e-03,9.17513198e-01,Mack
6,2809.796735,0.194483,1.04613043e-02,9.17451746e-01,Mack
6,3160.889444,0.194483,1.08975782e-02,9.17403544e-01,Mack
6,3555.852262,0.194483,1.13035545e-02,9.17367284e-01,Mack
6,4000.166894,0.194483,1.16779190e-02,9.17339208e-01,Mack
6,4500.000000,0.194483,1.20214261e-02,9.17313489e-01,Mack
6,300.000000,0.202069,-7.69143627e-03,4.26111385e-01,TS
6,337.485919,0.202069,-6.82725919e-03,4.26067413e-01,TS
6,379.655818,0.202069,-6.06259176e-03,4.26025867e-01,TS
6,427.094976,0.202069,-5.24258817e-03,9.21028676e-01,Mack
6,480.461801,0.202069,-4.28767484e-03,9.20734617e-01,Mack
6,540.496975,0.202069,-3.40836052e-03,9.20443131e-01,Mack
6,608.033727,0.202069,-2.59847553e-03,9.20154778e-01,Mack
6,684.009404,0.202069,-1.85224867e-03,9.19869610e-01,Mack
6,769.478474,0.202069,-1.16430969e-03,9.19587542e-01,Mack
6,865.627167,0.202069,-5.29502779e-04,9.19308543e-01,Mack
6,973.789933,0.202069,5.72355111e-05,9.19032759e-01,Mack
6,1095.467968,0.202069,6.00781837e-04,9.18760637e-01,Mack
6,1232.350046,0.202069,1.10549522e-03,9.18492949e-01,Mack
6,1386.335959,0.202069,1.57487175e-03,9.18230455e-01,Mack
6,1559.562883,0.202069,2.01169338e-03,9.17973193e-01,Mack
6,1754.435043,0.202069,2.41907389e-03,9.17720063e-01,Mack
6,1973.657075,0.202069,2.80191519e-03,9.17469759e-01,Mack
6,2220.271572,0.202069,3.16707396e-03,9.17223372e-01,Mack
6,2497.701306,0.202069,3.52047063e-03,9.16986899e-01,Mack
6,2809.796735,0.202069,3.86180536e-03,9.16770241e-01,Mack
6,3160.889444,0.202069,4.18109082e-03,9.16581021e-01,Mack
6,3555.852262,0.202069,4.46116548e-03,9.16416324e-01,Mack
6,4000.166894,0.202069,4.68592568e-03,9.16257181e-01,Mack
6,4500.000000,0.202069,4.85209482e-03,9.16067513e-01,Mack
6,300.000000,0.209655,-7.49094902e-03,4.44614029e-01,TS
6,337.485919,0.209655,-6.65622373e-03,4.44572889e-01,TS
6,379.655818,0.209655,-5.91792828e-03,4.44535532e-01,TS
6,427.094976,0.209655,-5.26579702e-03,4.44502227e-01,TS
6,480.461801,0.209655,-4.69029107e-03,4.44473084e-01,TS
6,540.496975,0.209655,-4.18253557e-03,4.44447918e-01,TS
6,608.033727,0.209655,-3.73433674e-03,4.44426172e-01,TS
6,684.009404,0.209655,-3.33823968e-03,4.44406918e-01,TS
6,769.478474,0.209655,-2.98757948e-03,4.44388958e-01,TS
6,865.627167,0.209655,-2.67648855e-03,4.44370983e-01,TS
6,973.789933,0.209655,-2.39984867e-03,4.44351756e-01,TS
6,1095.467968,0.209655,-2.15320052e-03,4.44330284e-01,TS
6,1232.350046,0.209655,-1.93263824e-03,4.44305947e-01,TS
6,1386.335959,0.209655,-1.73471598e-03,4.44278568e-01,TS
6,1559.562883,0.209655,-1.55638357e-03,4.44248423e-01,TS
6,1754.435043,0.209655,-1.39495455e-03,4.44216187e-01,TS
6,1973.657075,0.209655,-1.24809932e-03,4.44182816e-01,TS
6,2220.271572,0.209655,-1.11385065e-03,4.44149396e-01,TS
6,2497.701306,0.209655,-9.90607637e-04,4.44116980e-01,TS
6,2809.796735,0.209655,-8.77125713e-04,4.44086459e-01,TS
6,3160.889444,0.209655,-7.72482958e-04,4.44058477e-01,TS
6,3555.852262,0.209655,-6.76020247e-04,4.44033411e-01,TS
6,4000.166894,0.209655,-5.87263042e-04,4.44011400e-01,TS
6,4500.000000,0.209655,-5.05840844e-04,4.43992400e-01,TS
6,300.000000,0.217241,-8.30464506e-03,4.27060838e-01,TS
6,337.485919,0.217241,-7.38167402e-03,4.27018004e-01,TS
6,379.655818,0.217241,-6.56473700e-03,4.26978532e-01,TS
6,427.094976,0.217241,-5.84271179e-03,4.26942523e-01,TS
6,480.461801,0.217241,-5.20532594e-03,4.26910061e-01,TS
6,540.496975,0.217241,-4.64302372e-03,4.26881069e-01,TS
6,608.033727,0.217241,-4.14692118e-03,4.26855190e-01,TS
6,684.009404,0.217241,-3.70882951e-03,4.26831740e-01,TS
6,769.478474,0.217241,-3.32130714e-03,4.26809747e-01,TS
6,865.627167,0.217241,-2.97769845e-03,4.26788071e-01,TS
6,973.789933,0.217241,-2.67213228e-03,4.26765580e-01,TS
6,1095.467968,0.217241,-2.39947834e-03,4.26741330e-01,TS
6,1232.350046,0.217241,-2.15527826e-03,4.26714709e-01,TS
6,1386.335959,0.217241,-1.93567371e-03,4.26685537e-01,TS
6,1559.562883,0.217241,-1.73734670e-03,4.26654076e-01,TS
6,1754.435043,0.217241,-1.55747519e-03,4.26620986e-01,TS
6,1973.657075,0.217241,-1.39369674e-03,4.26587207e-01,TS
6,2220.271572,0.217241,-1.24407051e-03,4.26553801e-01,TS
6,2497.701306,0.217241,-1.10703173e-03,4.26521786e-01,TS
6,2809.796735,0.217241,-9.81339021e-04,4.26492001e-01,TS
6,3160.889444,0.217241,-8.66018097e-04,4.26465023e-01,TS
6,3555.852262,0.217241,-7.60303528e-04,4.26441148e-01,TS
6,4000.166894,0.217241,-6.63579121e-04,4.26420426e-01,TS
6,4500.000000,0.217241,-5.75319426e-04,4.26402728e-01,TS
6,300.000000,0.224828,-8.10490577e-03,4.44271745e-01,TS
6,337.485919,0.224828,-7.20986604e-03,4.44232157e-01,TS
6,379.655818,0.224828,-6.41757956e-03,4.44196923e-01,TS
6,427.094976,0.224828,-5.71684369e-03,4.44165957e-01,TS
6,480.461801,0.224828,-5.09736113e-03,4.44138997e-01,TS
6,540.496975,0.224828,-4.54968855e-03,4.44115508e-01,TS
6,608.033727,0.224828,-4.06523508e-03,4.44094666e-01,TS
6,684.009404,0.224828,-3.63627357e-03,4.44075398e-01,TS
6,769.478474,0.224828,-3.25593058e-03,4.44056509e-01,TS
6,865.627167,0.224828,-2.91813751e-03,4.44036821e-01,TS
6,973.789933,0.224828,-2.61754719e-03,4.44015335e-01,TS
6,1095.467968,0.224828,-2.34943538e-03,4.43991352e-01,TS
6,1232.350046,0.224828,-2.10961000e-03,4.43964565e-01,TS
6,1386.335959,0.224828,-1.89434439e-03,4.43935083e-01,TS
6,1559.562883,0.224828,-1.70034023e-03,4.43903412e-01,TS
6,1754.435043,0.224828,-1.52471607e-03,4.43870367e-01,TS
6,1973.657075,0.224828,-1.36501008e-03,4.43836951e-01,TS
6,2220.271572,0.224828,-1.21918212e-03,4.43804198e-01,TS
6,2497.701306,0.224828,-1.08560072e-03,4.43773035e-01,TS
6,2809.796735,0.224828,-9.63006546e-04,4.43744185e-01,TS
6,3160.889444,0.224828,-8.50451902e-04,4.43718118e-01,TS
6,3555.852262,0.224828,-7.47223587e-04,4.43695063e-01,TS
6,4000.166894,0.224828,-6.52760350e-04,4.43675045e-01,TS
6,4500.000000,0.224828,-5.66577788e-04,4.43657939e-01,TS
6,300.000000,0.232414,-8.90903278e-03,4.27871306e-01,TS
6,337.485919,0.232414,-7.92609139e-03,4.27829772e-01,TS
6,379.655818,0.232414,-7.05573099e-03,4.27792426e-01,TS
6,427.094976,0.232414,-6.28586300e-03,4.27759042e-01,TS
6,480.461801,0.232414,-5.60538224e-03,4.27729331e-01,TS
6,540.496975,0.232414,-5.00406355e-03,4.27702829e-01,TS
6,608.033727,0.232414,-4.47252542e-03,4.27678837e-01,TS
6,684.009404,0.232414,-4.00223257e-03,4.27656425e-01,TS
6,769.478474,0.232414,-3.58550276e-03,4.27634516e-01,TS
6,865.627167,0.232414,-3.21549099e-03,4.27612020e-01,TS
6,973.789933,0.232414,-2.88614273e-03,4.27587983e-01,TS
6,1095.467968,0.232414,-2.59212599e-03,4.27561732e-01,TS
6,1232.350046,0.232414,-2.32876138e-03,4.27532974e-01,TS
6,1386.335959,0.232414,-2.09196517e-03,4.27501835e-01,TS
6,1559.562883,0.232414,-1.87820930e-03,4.27468839e-01,TS
6,1754.435043,0.232414,-1.68449153e-03,4.27434821e-01,TS
6,1973.657075,0.232414,-1.50830476e-03,4.27400792e-01,TS
6,2220.271572,0.232414,-1.34759731e-03,4.27367780e-01,TS
6,2497.701306,0.232414,-1.20072093e-03,4.27336694e-01,TS
6,2809.796735,0.232414,-1.06636792e-03,4.27308210e-01,TS
6,3160.889444,0.232414,-9.43501305e-04,4.27282739e-01,TS
6,3555.852262,0.232414,-8.31283521e-04,4.27260431e-01,TS
6,4000.166894,0.232414,-7.29009577e-04,4.27241234e-01,TS
6,4500.000000,0.232414,-6.36049848e-04,4.27224957e-01,TS
6,300.000000,0.240000,-8.70918776e-03,4.43961338e-01,TS
6,337.485919,0.240000,-7.75293997e-03,4.43923094e-01,TS
6,379.655818,0.240000,-6.90590643e-03,4.43889682e-01,TS
6,427.094976,0.240000,-6.15604548e-03,4.43860650e-01,TS
6,480.461801,0.240000,-5.49237714e-03,4.43835385e-01,TS
6,540.496975,0.240000,-4.90492497e-03,4.43813059e-01,TS
6,608.033727,0.240000,-4.38468585e-03,4.43792651e-01,TS
6,684.009404,0.240000,-3.92359777e-03,4.43773016e-01,TS
6,769.478474,0.240000,-3.51448507e-03,4.43753002e-01,TS
6,865.627167,0.240000,-3.15097702e-03,4.43731583e-01,TS
6,973.789933,0.240000,-2.82741072e-03,4.43707976e-01,TS
6,1095.467968,0.240000,-2.53873736e-03,4.43681738e-01,TS
6,1232.350046,0.240000,-2.28044904e-03,4.43652813e-01,TS
6,1386.335959,0.240000,-2.04853512e-03,4.43621539e-01,TS
6,1559.562883,0.240000,-1.83946563e-03,4.43588588e-01,TS
6,1754.435043,0.240000,-1.65019063e-03,4.43554871e-01,TS
6,1973.657075,0.240000,-1.47814088e-03,4.43521399e-01,TS
6,2220.271572,0.240000,-1.32121611e-03,4.43489140e-01,TS
6,2497.701306,0.240000,-1.17775146e-03,4.43458909e-01,TS
6,2809.796735,0.240000,-1.04645846e-03,4.43431290e-01,TS
6,3160.889444,0.240000,-9.26344715e-04,4.43406622e-01,TS
6,3555.852262,0.240000,-8.16624200e-04,4.43385020e-01,TS
6,4000.166894,0.240000,-7.16634077e-04,4.43366425e-01,TS
6,4500.000000,0.240000,-6.25770620e-04,4.43350657e-01,TS
