x,y
450.000000,0.080000
650.000000,0.135000
850.000000,0.170000
1050.000000,0.190000
1250.000000,0.200000
1450.000000,0.202000
1650.000000,0.198000
1850.000000,0.188000
2050.000000,0.175000
2250.000000,0.160000
2450.000000,0.143000
2650.000000,0.125000
2850.000000,0.108000
3050.000000,0.093000
3250.000000,0.080000
3450.000000,0.070000
3650.000000,0.062000
3850.000000,0.055000
4050.000000,0.050000
4250.000000,0.046000
