Ma,Re_L,alpha_L,c_i
4,3555.852262,0.020000,-2.37723693e-03
4,3555.852262,0.027586,2.45906362e-02
4,3555.852262,0.035172,-1.92961755e-02
4,3555.852262,0.042759,-5.03261418e-03
4,3555.852262,0.050345,6.40971901e-03
4,3555.852262,0.057931,7.87600541e-03
4,3555.852262,0.065517,5.57112917e-03
4,3555.852262,0.073103,4.78359243e-03
4,3555.852262,0.080690,3.34979404e-03
4,3555.852262,0.088276,2.99594042e-03
4,3555.852262,0.095862,2.11467927e-03
4,3555.852262,0.103448,1.87658238e-03
4,3555.852262,0.111034,1.78165557e-03
4,3555.852262,0.118621,1.20982690e-03
4,3555.852262,0.126207,8.09436162e-04
4,3555.852262,0.133793,7.18736089e-04
4,3555.852262,0.141379,7.26565166e-04
4,3555.852262,0.148966,6.60941210e-04
4,3555.852262,0.156552,6.04082301e-04
4,3555.852262,0.164138,3.00093386e-04
4,3555.852262,0.171724,1.32770014e-04
4,3555.852262,0.179310,1.22967613e-04
4,3555.852262,0.186897,1.00533739e-04
4,3555.852262,0.194483,7.10893628e-05
4,3555.852262,0.202069,3.86524155e-05
4,3555.852262,0.209655,-2.12585686e-04
4,3555.852262,0.217241,-2.21185533e-04
4,3555.852262,0.224828,-2.34720771e-04
4,3555.852262,0.232414,-2.50653354e-04
4,3555.852262,0.240000,-2.67735701e-04
4,4000.166894,0.020000,-9.26606159e-05
4,4000.166894,0.027586,2.44694415e-02
4,4000.166894,0.035172,-1.85121870e-02
4,4000.166894,0.042759,-4.29476047e-03
4,4000.166894,0.050345,6.98906015e-03
4,4000.166894,0.057931,7.53668604e-03
4,4000.166894,0.065517,5.38830271e-03
4,4000.166894,0.073103,4.80396067e-03
4,4000.166894,0.080690,3.48885173e-03
4,4000.166894,0.088276,2.77936319e-03
4,4000.166894,0.095862,2.03256470e-03
4,4000.166894,0.103448,1.89323505e-03
4,4000.166894,0.111034,1.80722288e-03
4,4000.166894,0.118621,1.08360040e-03
4,4000.166894,0.126207,7.79011604e-04
4,4000.166894,0.133793,8.14923349e-04
4,4000.166894,0.141379,7.25832405e-04
4,4000.166894,0.148966,6.84505515e-04
4,4000.166894,0.156552,6.25583492e-04
4,4000.166894,0.164138,3.28509619e-04
4,4000.166894,0.171724,1.68243797e-04
4,4000.166894,0.179310,1.55438365e-04
4,4000.166894,0.186897,1.31033641e-04
4,4000.166894,0.194483,1.01216202e-04
4,4000.166894,0.202069,6.90369511e-05
4,4000.166894,0.209655,-1.70038820e-04
4,4000.166894,0.217241,-1.80303059e-04
4,4000.166894,0.224828,-1.94383425e-04
4,4000.166894,0.232414,-2.10330621e-04
4,4000.166894,0.240000,-2.27336438e-04
4,4500.000000,0.020000,2.11419004e-03
4,4500.000000,0.027586,2.41311352e-02
4,4500.000000,0.035172,-1.77489666e-02
4,4500.000000,0.042759,-3.57071200e-03
4,4500.000000,0.050345,7.48489019e-03
4,4500.000000,0.057931,7.12767259e-03
4,4500.000000,0.065517,5.27193351e-03
4,4500.000000,0.073103,4.82918692e-03
4,4500.000000,0.080690,3.54735570e-03
4,4500.000000,0.088276,2.55435260e-03
4,4500.000000,0.095862,1.98479696e-03
4,4500.000000,0.103448,1.91381243e-03
4,4500.000000,0.111034,1.82553478e-03
4,4500.000000,0.118621,9.69083892e-04
4,4500.000000,0.126207,7.68101384e-04
4,4500.000000,0.133793,8.83007501e-04
4,4500.000000,0.141379,7.48229801e-04
4,4500.000000,0.148966,7.03050030e-04
4,4500.000000,0.156552,6.43590618e-04
4,4500.000000,0.164138,3.23357647e-04
4,4500.000000,0.171724,2.00037464e-04
4,4500.000000,0.179310,1.84229044e-04
4,4500.000000,0.186897,1.58909503e-04
4,4500.000000,0.194483,1.29355887e-04
4,4500.000000,0.202069,9.76138134e-05
4,4500.000000,0.209655,-1.30364600e-04
4,4500.000000,0.217241,-1.41535394e-04
4,4500.000000,0.224828,-1.55652935e-04
4,4500.000000,0.232414,-1.71438359e-04
4,4500.000000,0.240000,-1.88346518e-04
