x,y
550.000000,0.055000
750.000000,0.105000
950.000000,0.140000
1150.000000,0.162000
1350.000000,0.172000
1550.000000,0.172000
1750.000000,0.165000
1950.000000,0.154000
2150.000000,0.140000
2350.000000,0.125000
2550.000000,0.110000
2750.000000,0.096000
2950.000000,0.083000
3150.000000,0.072000
3350.000000,0.063000
3550.000000,0.056000
3750.000000,0.050000
3950.000000,0.046000
4150.000000,0.043000
4350.000000,0.040000
